No disposition,Date mutation,Nature mutation,Valeur fonciere,No voie,B/T/Q,Type de voie,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Prefixe de section,Section,No plan,No Volume,1er lot,Surface Carrez du 1er lot,2eme lot,Surface Carrez du 2eme lot,3eme lot,Surface Carrez du 3eme lot,4eme lot,Surface Carrez du 4eme lot,5eme lot,Surface Carrez du 5eme lot,Nombre de lots,Code type local,Type local,Surface reelle bati,Nombre pieces principales,Nature culture,Nature culture speciale,Surface terrain
1,14/04/2023,Vente,900.0,,,,B047,LE CHIES,3380.0,QUINSSAINES,3,212,,AV,222,,,,,,,,,,,,0,,,,,T,,4140.0
1,25/09/2023,Vente,30000.0,,,,B068,EN DELA L EAU,21340.0,MOLINOT,21,420,,AC,236,,,,,,,,,,,,0,,,,,S,,127.0
1,20/11/2023,Vente,125000.0,348.0,,CHE,1389,DE SAINTE COLOMBE,6140.0,VENCE,6,157,,AC,30,,11,,,,,,,,,,1,3.0,Dépendance,0.0,0.0,,,
1,29/09/2023,Vente,147720.0,,,,B031,LA CREUSE,3160.0,SAINT-AUBIN-LE-MONIAL,3,218,,B,1085,,,,,,,,,,,,0,,,,,P,,3666.0
1,11/07/2023,Vente,297000.0,39.0,,RUE,0045,H-ANDRE BERTHE,59530.0,VILLERS-POL,59,626,,ZK,56,,,,,,,,,,,,0,1.0,Maison,135.0,5.0,S,,651.0
1,29/09/2023,Vente,13404.0,,,,B199,RENAUDFOSSE,88240.0,LA VOGE-LES-BAINS,88,29,234.0,ZI,69,,,,,,,,,,,,0,,,,,T,,10000.0
1,05/01/2023,Vente,20400000.0,428.0,,BD,1617,MARCEL PAGNOL,83300.0,DRAGUIGNAN,83,50,,AH,212,,,,,,,,,,,,0,3.0,Dépendance,0.0,0.0,S,,2109.0
1,25/08/2023,Vente,63650.0,2.0,Z,RUE,1280,DES VIOLETTES,70000.0,VESOUL,70,550,,BN,229,,11.0,,,,,,,,,,1,3.0,Dépendance,0.0,0.0,,,
1,17/03/2023,Vente,30000.0,19.0,,BD,0490,KELSCH,88400.0,GERARDMER,88,196,,AL,83,,5,,,,,,,,,,1,3.0,Dépendance,0.0,0.0,,,
1,07/10/2023,Vente,179900.0,4.0,,,0798,HAM DES RAMURES,62217.0,BEAURAINS,62,99,,AI,364,,,,,,,,,,,,0,3.0,Dépendance,0.0,0.0,S,,500.0
1,24/07/2023,Vente,59700.0,39.0,,RUE,0517,BRAUHAUBAN,65000.0,TARBES,65,440,,AW,254,,2.0,"40,86",3.0,,,,,,,,2,3.0,Dépendance,0.0,0.0,,,
1,07/09/2023,Vente,34293.6,,,,B386,LA NOE DE LA PREE,44860.0,PONT-SAINT-MARTIN,44,130,,A,435,,,,,,,,,,,,0,,,,,P,,7660.0
1,29/09/2023,Vente,40000.0,10.0,,RUE,0195,CHARLES DE GAULLE,88400.0,GERARDMER,88,196,,AC,340,,4,,9,,,,,,,,2,3.0,Dépendance,0.0,0.0,,,
1,20/09/2023,Vente,358630.0,256.0,,IMP,0531,DU VIANNET,1380.0,BAGE-DOMMARTIN,1,25,144.0,B,521,,,,,,,,,,,,0,3.0,Dépendance,0.0,0.0,S,,1361.0
1,06/06/2023,Vente,175000.0,5091.0,A,RES,A184,SANTA REGINA,20620.0,BIGUGLIA,2B,37,,B,2467,,20,,,,,,,,,,1,3.0,Dépendance,0.0,0.0,,,
1,16/05/2023,Vente,183010.0,75.0,,RTE,0092,DU PLANCHAMP,74500.0,THOLLON-LES-MEMISES,74,279,,AK,583,,22.0,,36.0,"49,15",,,,,,,2,2.0,Appartement,51.0,3.0,,,
2,06/11/2023,Vente,14000.0,,,,B222,LA MITAISIERE,85590.0,EPESSES (LES),85,82,,A,100,,,,,,,,,,,,0,,,,,T,,21560.0
1,03/02/2023,Vente,117000.0,20.0,,BD,0900,CHAMPETIER DE RIBES,64000.0,PAU,64,445,,CL,25,,109.0,,157.0,,,,,,,,2,2.0,Appartement,60.0,3.0,,,
1,02/05/2023,Vente,260000.0,230.0,,ALL,0607,DE PERONETTE,33127.0,SAINT JEAN D ILLAC,33,422,,BI,2,,,,,,,,,,,,0,3.0,Dépendance,0.0,0.0,AG,,1029.0
1,09/06/2023,Vente,274000.0,2.0,,ALL,7730,DES MILLEPERTUIS,33170.0,GRADIGNAN,33,192,,BO,99,,103.0,,71.0,"75,70",,,,,,,2,3.0,Dépendance,0.0,0.0,,,
1,21/12/2023,Vente,10000.0,,,,B065,TACHOUERE,65130.0,MAUVEZIN,65,306,,B,290,,,,,,,,,,,,0,,,,,P,,2720.0
1,08/02/2023,Adjudication,4650000.0,29.0,,BD,2095,CHARLES MORETTI,13014.0,MARSEILLE 14EME,13,214,892.0,B,43,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,13.0,0.0,S,,6232.0
1,27/02/2023,Vente,26000.0,,,,D501,TREMOYAS,22210.0,PLEMET,22,183,,YA,112,,,,,,,,,,,,0,,,,,BF,,12648.0
1,24/03/2023,Vente,118500.0,17.0,,RUE,2488,DOBREE,44100.0,NANTES,44,109,,HM,484,,121.0,,182.0,,,,,,,,2,2.0,Appartement,43.0,2.0,,,
1,07/06/2023,Vente,75000.0,8.0,,RUE,0353,DU PARC,85700.0,SEVREMONT,85,90,257.0,AC,149,,,,,,,,,,,,0,1.0,Maison,60.0,3.0,S,,810.0
1,27/04/2023,Vente,89000.0,14.0,,RUE,6830,DE LA RANQUETTE,30900.0,NIMES,30,189,,EV,457,,73.0,"42,40",,,,,,,,,1,2.0,Appartement,41.0,2.0,,,
1,07/11/2023,Vente,145000.0,306.0,,,B039,QUEFF YAOUANC,29410.0,LE CLOITRE-SAINT-THEGONNEC,29,34,,A,800,,,,,,,,,,,,0,3.0,Dépendance,0.0,0.0,AG,,780.0
1,24/02/2023,Vente,5800.0,,,,B029,CHIE LOUP,17700.0,VOUHE,17,482,,ZI,19,,,,,,,,,,,,0,,,,,T,,12880.0
2,19/07/2023,Echange,2500.0,,,,B018,CONTA,11200.0,FABREZAN,11,132,,D,613,,,,,,,,,,,,0,,,,,VI,,7950.0
1,27/12/2023,Vente,48000.0,9001.0,,RUE,0046,GRANDE RUELLE,10250.0,COURTERON,10,111,,B,777,,,,,,,,,,,,0,3.0,Dépendance,0.0,0.0,S,,235.0
1,03/05/2023,Vente,1733.5,,,,B059,LE PISSIER,86420.0,BERTHEGON,86,23,,ZL,29,,,,,,,,,,,,0,,,,,T,,2546.0
1,30/08/2023,Vente,560000.0,82.0,,RTE,0190,DE BONSON,42170.0,SAINT-JUST-SAINT-RAMBERT,42,279,,AH,446,,,,,,,,,,,,0,1.0,Maison,166.0,5.0,AG,,647.0
1,12/06/2023,Vente en l'état futur d'achèvement,371000.0,2.0,,RUE,6840,NADAULT DE BUFFON,35000.0,RENNES,35,238,,BO,445,,17,,,,,,,,,,1,,,,,,,
1,20/12/2023,Vente,920000.0,,,,B076,FRASSOLO,20137.0,LECCI,2A,139,,A,1452,,,,,,,,,,,,0,,,,,B,CHLIE,999.0
1,03/02/2023,Vente,375000.0,24.0,,RUE,0195,DU GAL DE GAULLE,44840.0,SORINIERES (LES),44,198,,AB,52,,,,,,,,,,,,0,1.0,Maison,121.0,5.0,S,,363.0
1,26/04/2023,Vente,375000.0,14.0,,RUE,0510,CARNOT,91260.0,JUVISY SUR ORGE,91,326,,AK,120,,,,,,,,,,,,0,1.0,Maison,108.0,3.0,S,,302.0
1,28/02/2023,Vente,260000.0,55.0,,RTE,3064,D'ESPAGNE,31100.0,TOULOUSE,31,555,840.0,BR,19,,258.0,,,,,,,,,,1,3.0,Dépendance,0.0,0.0,,,
1,07/08/2023,Vente,250000.0,17.0,D,,B021,LE BOURG DE SIREUIL,24620.0,LES EYZIES,24,172,539.0,C,795,,,,,,,,,,,,0,3.0,Dépendance,0.0,0.0,S,,1204.0
1,16/11/2023,Vente,127000.0,51.0,,RUE,2330,DU GENERAL SARRAIL,59100.0,ROUBAIX,59,512,,LS,63,,3.0,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,40.0,0.0,,,
1,09/05/2023,Vente,1446602.0,26.0,,RUE,5738,DES LOMBARDS,75004.0,PARIS 04,75,104,,AC,110,,1.0,"75,09",31.0,,,,,,,,2,4.0,Local industriel. commercial ou assimilé,108.0,0.0,,,
1,16/02/2023,Vente,855000.0,9003.0,,,A005,HTS VAUGRENIER AMBASSADES,6270.0,VILLENEUVE-LOUBET,6,161,,BA,7,,58,,,,,,,,,,1,3.0,Dépendance,0.0,0.0,,,
1,06/10/2023,Vente,394200.0,,,,B126,KERSAINT,29233.0,CLEDER,29,30,,BC,219,,,,,,,,,,,,0,,,,,T,,4785.0
1,17/02/2023,Vente,431557.0,4.0,,RUE,0187,DES CERISIERS,42230.0,ROCHE-LA-MOLIERE,42,189,,AH,221,,2.0,,,,,,,,,,1,3.0,Dépendance,0.0,0.0,,,
1,18/01/2023,Vente,1.0,,,,B680,LE PLESSIX,35230.0,SAINT-ERBLON,35,266,,ZP,1067,,,,,,,,,,,,0,,,,,S,,7.0
1,06/01/2023,Vente,100000.0,39.0,,AV,3743,GEORGES HENRI RIVIERE,35000.0,RENNES,35,238,,KO,302,,2974.0,"31,76",,,,,,,,,1,3.0,Dépendance,0.0,0.0,,,
1,23/11/2023,Vente,231500.0,30.0,,RUE,4765,JEAN XXIII,35400.0,SAINT-MALO,35,288,,BP,588,,16.0,,26.0,,,,,,,,2,2.0,Appartement,68.0,4.0,,,
1,05/01/2023,Vente,245000.0,5531.0,,RTE,0260,DE VALOGNES,50310.0,MONTEBOURG,50,341,,ZH,147,,,,,,,,,,,,0,1.0,Maison,90.0,3.0,S,,2431.0
1,31/10/2023,Vente,765000.0,,,,B053,MONPLAISIR,31620.0,VILLENEUVE LES BOULOC,31,587,,B,321,,,,,,,,,,,,0,,,,,T,,12134.0
1,21/03/2023,Vente,41956.0,,,,B024,LE PETIT BREUIL NORD,17330.0,ST PIERRE DE L'ISLE,17,384,,ZE,4,,,,,,,,,,,,0,,,,,T,,3520.0
1,29/12/2023,Vente en l'état futur d'achèvement,200000.0,1.0,,AV,0690,DU MAL LECLERC,49240.0,AVRILLE,49,15,,AZ,575,,43,,,,,,,,,,1,,,,,,,
1,02/02/2023,Vente,183500.0,54.0,,RUE,3800,DE LA HAIE VIGNE,14000.0,CAEN,14,118,,NY,6,,46.0,,7.0,,,,,,,,2,2.0,Appartement,80.0,5.0,,,
2,06/01/2023,Vente,300.0,5.0,,BD,2880,EMMANUEL MOUNIER,35700.0,RENNES,35,238,,AW,224,,,,,,,,,,,,0,3.0,Dépendance,0.0,0.0,S,,4.0
1,21/11/2023,Vente,25000.0,,,,B077,LA RUFFIE,24510.0,ST FELIX DE VILLADEIX,24,405,,D,426,,,,,,,,,,,,0,,,,,BT,,10087.0
1,13/07/2023,Vente,70000.0,4.0,,RUE,0053,DU GRAND CHAMP,2360.0,BRUNEHAMEL,2,126,,B,263,,,,,,,,,,,,0,3.0,Dépendance,0.0,0.0,S,,307.0
1,25/01/2023,Vente,176000.0,449.0,,RUE,0320,DU PERRIN,69700.0,LOIRE-SUR-RHONE,69,118,,AM,636,,5,"56,86",,,,,,,,,1,2.0,Appartement,57.0,2.0,,,
1,17/05/2023,Vente,590000.0,,,,G380,LE GUE HARIA,22330.0,LE MENE,22,46,303.0,ZM,134,,,,,,,,,,,,0,,,,,T,,3978.0
2,08/09/2023,Vente,1.0,,,,B073,JUCHEPIES,37150.0,FRANCUEIL,37,110,,ZD,230,,,,,,,,,,,,0,,,,,S,,1085.0
1,16/02/2023,Vente,1400000.0,12.0,,RUE,0080,BARRELIER,97436.0,SAINT-LEU,974,13,,AV,781,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,20.0,0.0,S,,449.0
1,07/04/2023,Vente,7500.0,,,,B012,LE CHAMP FARCHAUD,16290.0,HIERSAC,16,163,,ZC,63,,,,,,,,,,,,0,,,,,T,,9261.0
1,16/03/2023,Vente,289900.0,3.0,,RUE,0020,DU FORT,35430.0,SAINT-PERE-MARC-EN-POULET,35,306,,C,485,,,,,,,,,,,,0,2.0,Appartement,27.0,1.0,S,,250.0
1,06/11/2023,Vente,25742.24,,,,B015,EYSSAL,24520.0,LIORAC-SUR-LOUYRE,24,242,,A,492,,,,,,,,,,,,0,,,,,P,,349.0
1,11/07/2023,Vente,9262.5,,,,B058,PRES VARAMBON,7340.0,PEAUGRES,7,172,,AM,117,,,,,,,,,,,,0,,,,,BT,,358.0
1,03/03/2023,Vente,329100.0,41.0,,RUE,6212,DU MARECHAL LECLERC,94410.0,ST MAURICE,94,69,,E,26,,15.0,,70.0,"46,61",,,,,,,2,2.0,Appartement,47.0,2.0,,,
1,25/04/2023,Vente,362720.0,,,,B058,LES HORTES,66400.0,CERET,66,49,,AP,163,,,,,,,,,,,,0,,,,,T,,13565.0
1,14/11/2023,Vente en l'état futur d'achèvement,20000.0,21.0,B,BD,0710,BAZEILLES,83000.0,TOULON,83,137,,BV,641,,19.0,,,,,,,,,,1,,,,,,,
1,13/06/2023,Vente,208000.0,11.0,,IMP,0225,DE LA GAGNERIE,44550.0,SAINT-MALO-DE-GUERSAC,44,176,,AN,244,,,,,,,,,,,,0,1.0,Maison,100.0,3.0,S,,114.0
1,23/02/2023,Vente,245000.0,1.0,,RUE,0032,GAUTHIER CHABOT,79600.0,SAINT-LOUP-LAMAIRE,79,268,,AA,169,,,,,,,,,,,,0,3.0,Dépendance,0.0,0.0,S,,989.0
1,28/12/2023,Vente,102540.0,267.0,,CHE,0030,BERLIOZ,74100.0,ETREMBIERES,74,118,,B,2465,,,,,,,,,,,,0,,,,,S,,2084.0
1,21/12/2023,Vente,165000.0,10.0,,RUE,0400,PIERRE ET MARIE CURIE,89500.0,VILLENEUVE SUR YONNE,89,464,,AD,275,,,,,,,,,,,,0,1.0,Maison,125.0,5.0,J,POTAG,826.0
1,30/08/2023,Vente,9700.0,,,,B016,CHASSAGNE GRANDE,19340.0,LAROCHE-PRES-FEYT,19,108,,AI,12,,,,,,,,,,,,0,,,,,BT,,7430.0
1,27/01/2023,Vente en l'état futur d'achèvement,320000.0,,,,B144,LES PLANS,13340.0,ROGNAC,13,81,,BT,660,,25.0,,,,,,,,,,1,,,,,,,
1,08/02/2023,Vente,402400.0,181.0,,AV,0380,PIERRE ET MARIE CURIE,83240.0,CAVALAIRE-SUR-MER,83,36,,BV,53,,218.0,,,,,,,,,,1,3.0,Dépendance,0.0,0.0,,,
1,20/09/2023,Vente,325000.0,5640.0,,RTE,0535,DE LA VALLEE,72450.0,MONTFORT-LE-GESNOIS,72,241,206.0,AB,266,,,,,,,,,,,,0,1.0,Maison,150.0,4.0,AG,,1125.0
1,31/01/2023,Vente,180000.0,8.0,,RUE,0508,DES TADORNES,85460.0,AIGUILLON-LA-PRESQU'ILE (L'),85,1,,AI,149,,,,,,,,,,,,0,1.0,Maison,70.0,4.0,S,,550.0
1,30/05/2023,Vente,55000.0,2.0,,IMP,1860,DE L EPI,84000.0,AVIGNON,84,7,,IL,603,,46.0,"17,83",,,,,,,,,1,2.0,Appartement,17.0,1.0,,,
1,13/09/2023,Vente,4500.0,1.0,,,0030,PLACE DE L'EGLISE,35134.0,SAINTE-COLOMBE,35,262,,ZH,440,,,,,,,,,,,,0,,,,,S,,158.0
2,14/09/2023,Vente,6345.0,,,,B821,TAILLE DE LANTIER,36230.0,SAINT-DENIS-DE-JOUHET,36,189,,B,147,,,,,,,,,,,,0,,,,,T,,2520.0
